Parent	Child	EdgeType
GO:0005829	FTCD	Gene-Term
GO:0005814	FTCD	Gene-Term
GO:0000139	FTCD	Gene-Term
GO:0032040	UTP23	Gene-Term
GO:0005730	UTP23	Gene-Term
GO:0005737	UTP20	Gene-Term
GO:0030688	UTP20	Gene-Term
GO:0005730	UTP20	Gene-Term
GO:0030686	UTP20	Gene-Term
GO:0005654	UTP20	Gene-Term
GO:0032040	UTP20	Gene-Term
GO:0005886	UTP20	Gene-Term
GO:0016021	TMEM174	Gene-Term
GO:0005789	TMEM174	Gene-Term
GO:0005575	MAGEB6	Gene-Term
GO:0070062	MINPP1	Gene-Term
GO:0005788	MINPP1	Gene-Term
GO:0005634	LEUTX	Gene-Term
GO:0005794	GANAB	Gene-Term
GO:0070062	GANAB	Gene-Term
GO:0017177	GANAB	Gene-Term
GO:0042470	GANAB	Gene-Term
GO:0016020	GANAB	Gene-Term
GO:0005788	GANAB	Gene-Term
GO:0031012	GANAB	Gene-Term
GO:0070062	VPS28	Gene-Term
GO:0005829	VPS28	Gene-Term
GO:0043657	VPS28	Gene-Term
GO:0000813	VPS28	Gene-Term
GO:0005769	VPS28	Gene-Term
GO:0005886	VPS28	Gene-Term
GO:0031902	VPS28	Gene-Term
GO:0005654	SMYD2	Gene-Term
GO:0005829	SMYD2	Gene-Term
GO:0005829	VAV2	Gene-Term
GO:0005886	VAV2	Gene-Term
GO:0005654	THAP12	Gene-Term
GO:0005737	THAP12	Gene-Term
GO:0016021	OR6A2	Gene-Term
GO:0005886	OR6A2	Gene-Term
GO:0016021	VAPB	Gene-Term
GO:0005789	VAPB	Gene-Term
GO:0000139	VAPB	Gene-Term
GO:0015630	VAPA	Gene-Term
GO:0016021	VAPA	Gene-Term
GO:0031965	VAPA	Gene-Term
GO:0005789	VAPA	Gene-Term
GO:0035577	VAPA	Gene-Term
GO:0005886	VAPA	Gene-Term
GO:0048471	VAPA	Gene-Term
GO:0000139	VAPA	Gene-Term
GO:0005923	VAPA	Gene-Term
GO:0016021	AL391650.1	Gene-Term
GO:0005856	NPHP1	Gene-Term
GO:0032391	NPHP1	Gene-Term
GO:0031514	NPHP1	Gene-Term
GO:0005829	NPHP1	Gene-Term
GO:0016020	NPHP1	Gene-Term
GO:0005912	NPHP1	Gene-Term
GO:0005923	NPHP1	Gene-Term
GO:0016021	OR2J3	Gene-Term
GO:0005886	OR2J3	Gene-Term
GO:0005576	SPINT3	Gene-Term
GO:0030054	SLC7A2	Gene-Term
GO:0005887	SLC7A2	Gene-Term
GO:0036064	NPHP4	Gene-Term
GO:0032391	NPHP4	Gene-Term
GO:0005813	NPHP4	Gene-Term
GO:0005634	NPHP4	Gene-Term
GO:0016020	NPHP4	Gene-Term
GO:0005923	NPHP4	Gene-Term
GO:0097470	NPHP4	Gene-Term
GO:0097546	NPHP4	Gene-Term
GO:0005829	NPHP4	Gene-Term
GO:0005829	CTH	Gene-Term
GO:0070062	CTH	Gene-Term
GO:0005730	EXOSC10	Gene-Term
GO:0005829	EXOSC10	Gene-Term
GO:0016020	EXOSC10	Gene-Term
GO:0000176	EXOSC10	Gene-Term
GO:0005654	EXOSC10	Gene-Term
GO:0035327	EXOSC10	Gene-Term
GO:0048471	ARF3	Gene-Term
GO:0070062	ARF3	Gene-Term
GO:0000139	ARF3	Gene-Term
GO:0043234	ARF1	Gene-Term
GO:0005778	ARF1	Gene-Term
GO:0070062	ARF1	Gene-Term
GO:0030017	ARF1	Gene-Term
GO:0005829	ARF1	Gene-Term
GO:0005802	ARF1	Gene-Term
GO:0031252	ARF1	Gene-Term
GO:0045211	ARF1	Gene-Term
GO:0000139	ARF1	Gene-Term
GO:0005770	ARF1	Gene-Term
GO:0014069	ARF1	Gene-Term
GO:0043005	ARF1	Gene-Term
GO:0048471	ARF1	Gene-Term
GO:0005925	ARF1	Gene-Term
GO:0030137	ARF1	Gene-Term
GO:0005794	ARF6	Gene-Term
GO:0001726	ARF6	Gene-Term
GO:0055038	ARF6	Gene-Term
GO:0043209	ARF6	Gene-Term
GO:0005829	ARF6	Gene-Term
GO:0032154	ARF6	Gene-Term
GO:0031527	ARF6	Gene-Term
GO:0090543	ARF6	Gene-Term
GO:0030139	ARF6	Gene-Term
GO:0005938	ARF6	Gene-Term
GO:0005925	ARF6	Gene-Term
GO:0005769	ARF6	Gene-Term
GO:0070062	ARF6	Gene-Term
GO:0005794	ARF5	Gene-Term
GO:0048471	ARF5	Gene-Term
GO:0070062	ARF5	Gene-Term
GO:0005886	ARF5	Gene-Term
GO:0005794	ARF4	Gene-Term
GO:0070062	ARF4	Gene-Term
GO:0043197	ARF4	Gene-Term
GO:0005829	ARF4	Gene-Term
GO:0031012	ARF4	Gene-Term
GO:0032587	ARF4	Gene-Term
GO:0005654	EFCAB6	Gene-Term
GO:0005654	BUD23	Gene-Term
GO:0048471	BUD23	Gene-Term
GO:0005730	BUD23	Gene-Term
GO:0043209	MOBP	Gene-Term
GO:0048471	MOBP	Gene-Term
GO:0005739	MOBP	Gene-Term
GO:0030864	MOBP	Gene-Term
GO:0070062	IGHV4-59	Gene-Term
GO:0005886	IGHV4-59	Gene-Term
GO:0016021	PCNX2	Gene-Term
GO:0016021	PCNX3	Gene-Term
GO:0070062	MYLK4	Gene-Term
GO:0005622	MYLK4	Gene-Term
GO:0005887	GLP1R	Gene-Term
GO:0005622	GLP1R	Gene-Term
GO:0030017	MYLK2	Gene-Term
GO:0005634	MYLK2	Gene-Term
GO:0005829	MYLK3	Gene-Term
GO:0015629	MYLK3	Gene-Term
GO:0005622	RGPD2	Gene-Term
GO:0005634	RBMY1J	Gene-Term
GO:0005622	RGPD1	Gene-Term
GO:0005737	RGPD6	Gene-Term
GO:0005737	RGPD4	Gene-Term
GO:0005813	RGPD4	Gene-Term
GO:0005634	RGPD4	Gene-Term
GO:0005737	RGPD5	Gene-Term
GO:0005829	MOB2	Gene-Term
GO:0044306	MOB2	Gene-Term
GO:0048471	MOB2	Gene-Term
GO:0005730	MOB2	Gene-Term
GO:0015030	RDM1	Gene-Term
GO:0005829	RDM1	Gene-Term
GO:0016605	RDM1	Gene-Term
GO:0005730	RDM1	Gene-Term
GO:0005643	RGPD8	Gene-Term
GO:0016021	LINC00672	Gene-Term
GO:0016021	OR10S1	Gene-Term
GO:0005886	OR10S1	Gene-Term
GO:0005829	MOB4	Gene-Term
GO:0043025	MOB4	Gene-Term
GO:0032580	MOB4	Gene-Term
GO:0043197	MOB4	Gene-Term
GO:0048471	MOB4	Gene-Term
GO:0031410	RGS17	Gene-Term
GO:0005634	RGS17	Gene-Term
GO:0045202	RGS17	Gene-Term
GO:0043005	RGS17	Gene-Term
GO:0005886	RGS17	Gene-Term
GO:0030054	RGS17	Gene-Term
GO:0045171	RAB11FIP3	Gene-Term
GO:0055038	RAB11FIP3	Gene-Term
GO:0005813	RAB11FIP3	Gene-Term
GO:0005829	RAB11FIP3	Gene-Term
GO:0030496	RAB11FIP3	Gene-Term
GO:0032154	RAB11FIP3	Gene-Term
GO:0005654	RAB11FIP3	Gene-Term
GO:0032420	LOXHD1	Gene-Term
GO:0016020	LOXHD1	Gene-Term
GO:0055037	RAB11FIP1	Gene-Term
GO:0005829	RAB11FIP1	Gene-Term
GO:0043231	RAB11FIP1	Gene-Term
GO:0030670	RAB11FIP1	Gene-Term
GO:0005737	TAOK3	Gene-Term
GO:0005886	TAOK3	Gene-Term
GO:0016021	PCNX4	Gene-Term
GO:0055038	RAB11FIP5	Gene-Term
GO:0030141	RAB11FIP5	Gene-Term
GO:0005815	RAB11FIP5	Gene-Term
GO:0030658	RAB11FIP5	Gene-Term
GO:0005741	RAB11FIP5	Gene-Term
GO:0000139	RAB11FIP5	Gene-Term
GO:0031901	RAB11FIP5	Gene-Term
GO:0005819	RAB11FIP4	Gene-Term
GO:0005615	RAB11FIP4	Gene-Term
GO:0030496	RAB11FIP4	Gene-Term
GO:0032154	RAB11FIP4	Gene-Term
GO:0005815	RAB11FIP4	Gene-Term
GO:0030139	RAB11FIP4	Gene-Term
GO:0055038	RAB11FIP4	Gene-Term
GO:0048471	RAB11FIP4	Gene-Term
GO:0043231	RAB11FIP4	Gene-Term
GO:0070062	BPIFA2	Gene-Term
GO:0005576	BPIFA3	Gene-Term
GO:0005615	BPIFA1	Gene-Term
GO:0005654	PCBD1	Gene-Term
GO:0005829	PCBD1	Gene-Term
GO:0070062	PCBD1	Gene-Term
GO:0005887	SLCO1B3	Gene-Term
GO:0016323	SLCO1B3	Gene-Term
GO:0016021	SLC35E2B	Gene-Term
GO:0005737	METTL23	Gene-Term
GO:0043234	METTL23	Gene-Term
GO:0005634	METTL23	Gene-Term
GO:0016021	METTL23	Gene-Term
GO:0005654	METTL22	Gene-Term
GO:0043234	METTL22	Gene-Term
GO:0005730	METTL22	Gene-Term
GO:0005794	SPP1	Gene-Term
GO:0048471	SPP1	Gene-Term
GO:0042995	SPP1	Gene-Term
GO:0070062	SPP1	Gene-Term
GO:0005788	SPP1	Gene-Term
GO:0005576	METTL24	Gene-Term
GO:0070062	MYL6B	Gene-Term
GO:0005829	MYL6B	Gene-Term
GO:0016461	MYL6B	Gene-Term
GO:0005859	MYL6B	Gene-Term
GO:0046658	NRN1L	Gene-Term
GO:0005615	NRN1L	Gene-Term
GO:0030424	NRN1L	Gene-Term
GO:0009986	SLITRK6	Gene-Term
GO:0005887	SLITRK6	Gene-Term
GO:0005634	IFIH1	Gene-Term
GO:0005829	IFIH1	Gene-Term
GO:0035578	RNASET2	Gene-Term
GO:0043202	RNASET2	Gene-Term
GO:0070062	RNASET2	Gene-Term
GO:0005788	RNASET2	Gene-Term
GO:1904813	ACTR10	Gene-Term
GO:0005829	ACTR10	Gene-Term
GO:0005576	ACTR10	Gene-Term
GO:0035578	ACTR10	Gene-Term
GO:0005869	ACTR10	Gene-Term
GO:0005737	HMGB3	Gene-Term
GO:0005634	HMGB3	Gene-Term
GO:0005694	HMGB3	Gene-Term
GO:0005853	EEF1A1	Gene-Term
GO:0005730	EEF1A1	Gene-Term
GO:0043209	EEF1A1	Gene-Term
GO:0005829	EEF1A1	Gene-Term
GO:0098574	EEF1A1	Gene-Term
GO:0030864	EEF1A1	Gene-Term
GO:1904813	EEF1A1	Gene-Term
GO:0034774	EEF1A1	Gene-Term
GO:0032587	EEF1A1	Gene-Term
GO:0070062	EEF1A1	Gene-Term
GO:0043209	EEF1A2	Gene-Term
GO:0098574	EEF1A2	Gene-Term
GO:0043025	EEF1A2	Gene-Term
GO:0005853	EEF1A2	Gene-Term
GO:0015630	CHP1	Gene-Term
GO:0005783	CHP1	Gene-Term
GO:0005793	CHP1	Gene-Term
GO:0005634	CHP1	Gene-Term
GO:0000139	CHP1	Gene-Term
GO:0005886	CHP1	Gene-Term
GO:0030133	CHP1	Gene-Term
GO:0005925	CHP1	Gene-Term
GO:0005829	CHP1	Gene-Term
GO:0070062	CHP1	Gene-Term
GO:0016021	SLITRK4	Gene-Term
GO:0005886	SLITRK4	Gene-Term
GO:0005737	CFAP126	Gene-Term
GO:0016324	CFAP126	Gene-Term
GO:0036064	CFAP126	Gene-Term
GO:0005737	CHP2	Gene-Term
GO:0005634	CHP2	Gene-Term
GO:0005886	CHP2	Gene-Term
GO:0005622	ARL11	Gene-Term
GO:0005622	ARL10	Gene-Term
GO:0005789	RAB2B	Gene-Term
GO:0098793	RAB2B	Gene-Term
GO:0070062	RAB2B	Gene-Term
GO:0005886	RAB2B	Gene-Term
GO:0000139	RAB2B	Gene-Term
GO:0016021	SLFN12L	Gene-Term
GO:0070062	ARL15	Gene-Term
GO:0005622	ARL15	Gene-Term
GO:0031410	ARL14	Gene-Term
GO:0005622	ARL16	Gene-Term
GO:0016021	FRRS1	Gene-Term
GO:0043234	GCHFR	Gene-Term
GO:0042470	GCHFR	Gene-Term
GO:0005829	GCHFR	Gene-Term
GO:0031965	GCHFR	Gene-Term
GO:0030425	GCHFR	Gene-Term
GO:0005654	GCHFR	Gene-Term
GO:0005634	TSPYL5	Gene-Term
GO:0034045	WDR45B	Gene-Term
GO:0005829	WDR45B	Gene-Term
GO:0019898	WDR45B	Gene-Term
GO:0005730	RPL7A	Gene-Term
GO:0042788	RPL7A	Gene-Term
GO:0070062	RPL7A	Gene-Term
GO:0022625	RPL7A	Gene-Term
GO:0016020	RPL7A	Gene-Term
GO:0005925	RPL7A	Gene-Term
GO:0005759	AASS	Gene-Term
GO:0016021	SLITRK1	Gene-Term
GO:0005576	SLITRK1	Gene-Term
GO:0045202	SLITRK1	Gene-Term
GO:0030054	SLITRK1	Gene-Term
GO:0005886	SLITRK1	Gene-Term
GO:0001650	FOXL2NB	Gene-Term
GO:1904115	KIF4A	Gene-Term
GO:0045171	KIF4A	Gene-Term
GO:0005829	KIF4A	Gene-Term
GO:0016020	KIF4A	Gene-Term
GO:0030496	KIF4A	Gene-Term
GO:0005654	KIF4A	Gene-Term
GO:0005871	KIF4A	Gene-Term
GO:0016363	KIF4A	Gene-Term
GO:0005694	KIF4A	Gene-Term
GO:0005876	KIF4A	Gene-Term
GO:0001650	PEX14	Gene-Term
GO:0043234	PEX14	Gene-Term
GO:0016021	PEX14	Gene-Term
GO:0005778	PEX14	Gene-Term
GO:1990429	PEX14	Gene-Term
GO:0005795	CLIP3	Gene-Term
GO:0055038	CLIP3	Gene-Term
GO:0005829	CLIP3	Gene-Term
GO:0045121	CLIP3	Gene-Term
GO:0032588	CLIP3	Gene-Term
GO:0005886	CLIP3	Gene-Term
GO:0031901	CLIP3	Gene-Term
GO:0005737	ACTL7B	Gene-Term
GO:0015629	ACTL7B	Gene-Term
GO:0005856	ACTL7A	Gene-Term
GO:0005794	ACTL7A	Gene-Term
GO:0043234	ACTL7A	Gene-Term
GO:0001673	ACTL7A	Gene-Term
GO:0031514	ACTL7A	Gene-Term
GO:0005829	ETNK2	Gene-Term
GO:0005654	ETNK1	Gene-Term
GO:0005829	ETNK1	Gene-Term
GO:0005886	ETNK1	Gene-Term
GO:0043231	CLIP4	Gene-Term
GO:0005654	MNDA	Gene-Term
GO:1904813	MNDA	Gene-Term
GO:0035578	MNDA	Gene-Term
GO:0070062	MNDA	Gene-Term
GO:0005730	MNDA	Gene-Term
GO:0005737	HEXDC	Gene-Term
GO:0005634	HEXDC	Gene-Term
GO:0016021	ERMARD	Gene-Term
GO:0005789	ERMARD	Gene-Term
GO:0016021	DHRS7B	Gene-Term
GO:0005789	DHRS7B	Gene-Term
GO:0030665	AP3B1	Gene-Term
GO:0005794	AP3B1	Gene-Term
GO:1904115	AP3B1	Gene-Term
GO:0005765	AP3B1	Gene-Term
GO:0030131	AP3B1	Gene-Term
GO:0030123	AP3B1	Gene-Term
GO:0045121	CD48	Gene-Term
GO:0070062	CD48	Gene-Term
GO:0005887	CD48	Gene-Term
GO:0031225	CD48	Gene-Term
GO:0005634	MND1	Gene-Term
GO:0005794	CD44	Gene-Term
GO:0030667	CD44	Gene-Term
GO:0070062	CD44	Gene-Term
GO:0031258	CD44	Gene-Term
GO:0016324	CD44	Gene-Term
GO:0005829	CD44	Gene-Term
GO:0035692	CD44	Gene-Term
GO:0005887	CD44	Gene-Term
GO:0005925	CD44	Gene-Term
GO:0009986	CD44	Gene-Term
GO:0070821	CD47	Gene-Term
GO:0035579	CD47	Gene-Term
GO:0070062	CD47	Gene-Term
GO:0005887	CD47	Gene-Term
GO:0016021	CA14	Gene-Term
GO:0005886	CA14	Gene-Term
GO:0043209	CA13	Gene-Term
GO:0005829	CA13	Gene-Term
GO:0043231	CA13	Gene-Term
GO:0016021	CA12	Gene-Term
GO:0005886	CA12	Gene-Term
GO:0005576	CA11	Gene-Term
GO:0016323	CA11	Gene-Term
GO:0005575	CA10	Gene-Term
GO:0005654	HIKESHI	Gene-Term
GO:0005829	HIKESHI	Gene-Term
GO:0070062	HIKESHI	Gene-Term
GO:0005829	FPGT	Gene-Term
GO:0005813	FGFR1OP	Gene-Term
GO:0005634	FGFR1OP	Gene-Term
GO:0005814	FGFR1OP	Gene-Term
GO:0048471	FGFR1OP	Gene-Term
GO:0042995	FGFR1OP	Gene-Term
GO:0005829	FGFR1OP	Gene-Term
GO:0005764	VMA21	Gene-Term
GO:0016021	VMA21	Gene-Term
GO:0012507	VMA21	Gene-Term
GO:0033116	VMA21	Gene-Term
GO:0005789	VMA21	Gene-Term
GO:0016607	PDX1	Gene-Term
GO:0005829	PDX1	Gene-Term
GO:0005829	PPP2R5E	Gene-Term
GO:0000159	PPP2R5E	Gene-Term
GO:0005730	MAF1	Gene-Term
GO:0005829	MAF1	Gene-Term
GO:0030425	MAF1	Gene-Term
GO:0030424	MAF1	Gene-Term
GO:0005654	MAF1	Gene-Term
GO:0060077	MAF1	Gene-Term
GO:0005886	MAF1	Gene-Term
GO:0048471	MAF1	Gene-Term
GO:0005794	RAB20	Gene-Term
GO:0005769	RAB20	Gene-Term
GO:0030670	RAB20	Gene-Term
GO:0005886	RAB20	Gene-Term
GO:0030659	CALY	Gene-Term
GO:0005768	CALY	Gene-Term
GO:0005887	CALY	Gene-Term
GO:0005845	EIF4E3	Gene-Term
GO:0005829	EIF4E3	Gene-Term
GO:0005845	EIF4E2	Gene-Term
GO:0005829	EIF4E2	Gene-Term
GO:0005829	RAB24	Gene-Term
GO:0030667	RAB24	Gene-Term
GO:0005776	RAB24	Gene-Term
GO:0005739	RAB24	Gene-Term
GO:0005886	RAB24	Gene-Term
GO:0031410	RAB25	Gene-Term
GO:0070062	RAB25	Gene-Term
GO:0031260	RAB25	Gene-Term
GO:0008021	RAB26	Gene-Term
GO:0030667	RAB26	Gene-Term
GO:0031226	RAB26	Gene-Term
GO:0000139	RAB26	Gene-Term
GO:0030658	RAB26	Gene-Term
GO:0005768	RAB26	Gene-Term
GO:0005654	GSTT2B	Gene-Term
GO:0005829	GSTT2B	Gene-Term
GO:0070062	GSTT2B	Gene-Term
GO:0016935	GLRA3	Gene-Term
GO:0045211	GLRA3	Gene-Term
GO:0030425	GLRA3	Gene-Term
GO:0030054	GLRA3	Gene-Term
GO:0043204	GLRA3	Gene-Term
GO:0034707	GLRA2	Gene-Term
GO:0042995	GLRA2	Gene-Term
GO:0030054	GLRA2	Gene-Term
GO:0005887	GLRA2	Gene-Term
GO:0045211	GLRA2	Gene-Term
GO:0005794	CALR	Gene-Term
GO:0005829	CALR	Gene-Term
GO:0030670	CALR	Gene-Term
GO:0005844	CALR	Gene-Term
GO:0009897	CALR	Gene-Term
GO:0070062	CALR	Gene-Term
GO:0005634	CALR	Gene-Term
GO:0071682	CALR	Gene-Term
GO:0033116	CALR	Gene-Term
GO:0033018	CALR	Gene-Term
GO:0071556	CALR	Gene-Term
GO:0001669	CALR	Gene-Term
GO:0048471	CALR	Gene-Term
GO:0005925	CALR	Gene-Term
GO:0005578	CALR	Gene-Term
GO:0042824	CALR	Gene-Term
GO:0005790	CALR	Gene-Term
GO:0036064	DZIP1L	Gene-Term
GO:0005814	DZIP1L	Gene-Term
GO:0005794	CALU	Gene-Term
GO:0005576	CALU	Gene-Term
GO:0033018	CALU	Gene-Term
GO:0042470	CALU	Gene-Term
GO:0005789	CALU	Gene-Term
GO:0043204	GLRA4	Gene-Term
GO:0045211	GLRA4	Gene-Term
GO:0030425	GLRA4	Gene-Term
GO:0034707	GLRA4	Gene-Term
GO:0005887	GLRA4	Gene-Term
GO:0030054	GLRA4	Gene-Term
GO:0005858	WDR78	Gene-Term
GO:0005779	FAR1	Gene-Term
GO:0005782	FAR1	Gene-Term
GO:0070062	ACTR1B	Gene-Term
GO:0005813	ACTR1B	Gene-Term
GO:0005829	ACTR1B	Gene-Term
GO:0016020	ACTR1B	Gene-Term
GO:1904813	ACTR1B	Gene-Term
GO:0005869	ACTR1B	Gene-Term
GO:0034774	ACTR1B	Gene-Term
GO:0099738	ACTR1A	Gene-Term
GO:0070062	ACTR1A	Gene-Term
GO:0043209	ACTR1A	Gene-Term
GO:0005813	ACTR1A	Gene-Term
GO:0005829	ACTR1A	Gene-Term
GO:0005814	ACTR1A	Gene-Term
GO:0005869	ACTR1A	Gene-Term
GO:0002177	ACTR1A	Gene-Term
GO:0030137	ACTR1A	Gene-Term
GO:0005779	FAR2	Gene-Term
GO:0005782	FAR2	Gene-Term
GO:0005829	WDR73	Gene-Term
GO:0032154	WDR73	Gene-Term
GO:0000922	WDR73	Gene-Term
GO:0005759	CHPF	Gene-Term
GO:0005829	CHPF	Gene-Term
GO:0032580	CHPF	Gene-Term
GO:0016021	CHPF	Gene-Term
GO:0005654	WDR75	Gene-Term
GO:0005730	WDR75	Gene-Term
GO:0030687	WDR74	Gene-Term
GO:0005730	WDR74	Gene-Term
GO:0005654	WDR77	Gene-Term
GO:0005794	WDR77	Gene-Term
GO:0005829	WDR77	Gene-Term
GO:0034709	WDR77	Gene-Term
GO:0005634	WDR76	Gene-Term
GO:0030666	WNT3A	Gene-Term
GO:0070062	WNT3A	Gene-Term
GO:0009986	WNT3A	Gene-Term
GO:0005788	WNT3A	Gene-Term
GO:0005796	WNT3A	Gene-Term
GO:0098793	WNT3A	Gene-Term
GO:0005578	WNT3A	Gene-Term
GO:0031901	WNT3A	Gene-Term
GO:1990851	WNT3A	Gene-Term
GO:0016021	COL23A1	Gene-Term
GO:0005581	COL23A1	Gene-Term
GO:0005788	COL23A1	Gene-Term
GO:0005886	COL23A1	Gene-Term
GO:0005737	TRHDE	Gene-Term
GO:0070062	TRHDE	Gene-Term
GO:0005887	TRHDE	Gene-Term
GO:0016021	SYT15	Gene-Term
GO:0098793	SYT15	Gene-Term
GO:0005886	SYT15	Gene-Term
GO:0016021	AGMO	Gene-Term
GO:0005789	AGMO	Gene-Term
GO:0005737	NTAN1	Gene-Term
GO:0005634	NTAN1	Gene-Term
GO:0000159	PPP2R3A	Gene-Term
GO:0005654	NQO2	Gene-Term
GO:0005829	NQO2	Gene-Term
GO:0070062	NQO2	Gene-Term
GO:0005829	CDO1	Gene-Term
GO:0005829	NQO1	Gene-Term
GO:0043025	NQO1	Gene-Term
GO:0070062	NQO1	Gene-Term
GO:0016607	PRPF8	Gene-Term
GO:0046540	PRPF8	Gene-Term
GO:0071013	PRPF8	Gene-Term
GO:0016020	PRPF8	Gene-Term
GO:0005682	PRPF8	Gene-Term
GO:0016607	SFMBT2	Gene-Term
GO:0016235	SFMBT2	Gene-Term
GO:0005737	RGS11	Gene-Term
GO:0005834	RGS11	Gene-Term
GO:0016021	WSCD2	Gene-Term
GO:0005604	NID2	Gene-Term
GO:0070062	NID2	Gene-Term
GO:0005886	NID2	Gene-Term
GO:0016607	PRPF3	Gene-Term
GO:0043234	PRPF3	Gene-Term
GO:0046540	PRPF3	Gene-Term
GO:0005829	PRPF3	Gene-Term
GO:0015030	PRPF3	Gene-Term
GO:0005681	PRPF3	Gene-Term
GO:0016607	PRPF4	Gene-Term
GO:0015030	PRPF4	Gene-Term
GO:0071001	PRPF4	Gene-Term
GO:0005681	PRPF4	Gene-Term
GO:0046540	PRPF4	Gene-Term
GO:0016607	PRPF6	Gene-Term
GO:0046540	PRPF6	Gene-Term
GO:0071013	PRPF6	Gene-Term
GO:0016020	PRPF6	Gene-Term
GO:0005682	PRPF6	Gene-Term
GO:0001725	XIRP1	Gene-Term
GO:0031941	XIRP1	Gene-Term
GO:0005925	XIRP1	Gene-Term
GO:0005887	CD72	Gene-Term
GO:0016021	KIRREL2	Gene-Term
GO:0036057	KIRREL2	Gene-Term
GO:0005886	KIRREL2	Gene-Term
GO:0005634	ZSCAN16	Gene-Term
GO:0070821	CD177	Gene-Term
GO:0044853	CD177	Gene-Term
GO:0035579	CD177	Gene-Term
GO:0070062	CD177	Gene-Term
GO:0031225	CD177	Gene-Term
GO:0005849	PCF11	Gene-Term
GO:0005739	PCF11	Gene-Term
GO:0005654	RFC5	Gene-Term
GO:0005663	RFC5	Gene-Term
GO:0031390	RFC5	Gene-Term
GO:0005887	CLEC1A	Gene-Term
GO:0005622	CLEC1A	Gene-Term
GO:0005887	CLEC1B	Gene-Term
GO:0005654	RFC4	Gene-Term
GO:0005663	RFC4	Gene-Term
GO:0031390	RFC4	Gene-Term
GO:0070062	C5orf46	Gene-Term
GO:0005634	ZFP64	Gene-Term
GO:0005829	OGT	Gene-Term
GO:0005739	OGT	Gene-Term
GO:0000123	OGT	Gene-Term
GO:0005886	OGT	Gene-Term
GO:0005634	ZFP62	Gene-Term
GO:0005829	PIP4K2C	Gene-Term
GO:0016020	PIP4K2C	Gene-Term
GO:0005776	PIP4K2C	Gene-Term
GO:0070062	PIP4K2C	Gene-Term
GO:0005654	PIP4K2B	Gene-Term
GO:0005829	PIP4K2B	Gene-Term
GO:0005886	PIP4K2B	Gene-Term
GO:0005776	PIP4K2B	Gene-Term
GO:0005789	PIP4K2B	Gene-Term
GO:0005634	PRAC1	Gene-Term
GO:0005765	TPCN2	Gene-Term
GO:0016021	TPCN2	Gene-Term
GO:0010008	TPCN2	Gene-Term
GO:0005886	TPCN2	Gene-Term
GO:0009897	IL31RA	Gene-Term
GO:0042734	IL31RA	Gene-Term
GO:0016021	IL31RA	Gene-Term
GO:0030424	IL31RA	Gene-Term
GO:0005622	IL31RA	Gene-Term
GO:0030054	IL31RA	Gene-Term
GO:0005829	NPL	Gene-Term
GO:0005829	ARL14EP	Gene-Term
GO:0005886	ARL14EP	Gene-Term
GO:0005925	ARL14EP	Gene-Term
GO:0005730	ARL14EP	Gene-Term
GO:0005654	RFFL	Gene-Term
GO:0002947	RFFL	Gene-Term
GO:0055038	RFFL	Gene-Term
GO:0005829	RFFL	Gene-Term
GO:0005886	RFFL	Gene-Term
GO:0005615	LEFTY2	Gene-Term
GO:0031093	LEFTY2	Gene-Term
GO:0031012	LEFTY2	Gene-Term
GO:0005765	WDR11	Gene-Term
GO:0005634	WDR11	Gene-Term
GO:0015630	WDR11	Gene-Term
GO:0016021	WDR11	Gene-Term
GO:0005829	WDR11	Gene-Term
GO:0005615	LEFTY1	Gene-Term
GO:1903561	ARRDC4	Gene-Term
GO:0005769	ARRDC4	Gene-Term
GO:0005886	ARRDC4	Gene-Term
GO:0005829	ZWINT	Gene-Term
GO:0016604	ZWINT	Gene-Term
GO:0030425	ZWINT	Gene-Term
GO:0000777	ZWINT	Gene-Term
GO:0031410	ARRDC1	Gene-Term
GO:0070062	ARRDC1	Gene-Term
GO:0005886	ARRDC1	Gene-Term
GO:0031410	ARRDC2	Gene-Term
GO:0005886	ARRDC2	Gene-Term
GO:0005764	ARRDC3	Gene-Term
GO:0005769	ARRDC3	Gene-Term
GO:0005886	ARRDC3	Gene-Term
GO:0005634	ZFHX2	Gene-Term
GO:0031090	CYP3A7-CYP3A51P	Gene-Term
GO:0005789	CYP3A7-CYP3A51P	Gene-Term
GO:0005654	TTI2	Gene-Term
GO:0005813	TTI2	Gene-Term
GO:0005829	TTI2	Gene-Term
GO:0005794	RAB27A	Gene-Term
GO:0030667	RAB27A	Gene-Term
GO:0070062	RAB27A	Gene-Term
GO:0016324	RAB27A	Gene-Term
GO:0005829	RAB27A	Gene-Term
GO:0033093	RAB27A	Gene-Term
GO:0030425	RAB27A	Gene-Term
GO:0033162	RAB27A	Gene-Term
GO:0005764	RAB27A	Gene-Term
GO:0070382	RAB27A	Gene-Term
GO:0045202	RAB27A	Gene-Term
GO:0035580	RAB27A	Gene-Term
GO:0001750	RAB27A	Gene-Term
GO:0032585	RAB27A	Gene-Term
GO:0005795	RAB27B	Gene-Term
GO:0042470	RAB27B	Gene-Term
GO:0070062	RAB27B	Gene-Term
GO:0016324	RAB27B	Gene-Term
GO:0031088	RAB27B	Gene-Term
GO:0030140	RAB27B	Gene-Term
GO:0042589	RAB27B	Gene-Term
GO:0098993	RAB27B	Gene-Term
GO:0032585	RAB27B	Gene-Term
