Parent	Child	EdgeType
GO:0015804	GO:0006867	Child-Parent
GO:0015804	GO:0006868	Child-Parent
GO:0015804	GO:0015816	Child-Parent
GO:0015804	GO:0015820	Child-Parent
GO:0015804	GO:0015824	Child-Parent
GO:0015804	GO:0015826	Child-Parent
GO:0015804	GO:0032328	Child-Parent
GO:0015804	GO:0032329	Child-Parent
GO:0015804	GO:1903712	Child-Parent
GO:0010837	GO:0010838	Child-Parent
GO:0010837	GO:0010839	Child-Parent
GO:0015807	GO:0015808	Child-Parent
GO:0015807	GO:0015811	Child-Parent
GO:0015807	GO:0015813	Child-Parent
GO:0015807	GO:0015816	Child-Parent
GO:0015807	GO:0015825	Child-Parent
GO:0015807	GO:0043092	Child-Parent
GO:0015807	GO:1902023	Child-Parent
GO:0015807	GO:1902475	Child-Parent
GO:0015800	GO:0015810	Child-Parent
GO:0015800	GO:0015813	Child-Parent
GO:0015800	GO:0051939	Child-Parent
GO:0015801	GO:0015827	Child-Parent
GO:0015801	GO:0015828	Child-Parent
GO:0015802	GO:0015809	Child-Parent
GO:0015802	GO:0015817	Child-Parent
GO:0015802	GO:0015819	Child-Parent
GO:0015802	GO:1990822	Child-Parent
GO:0015803	GO:0015820	Child-Parent
GO:0016264	GO:1903596	Child-Parent
GO:0015809	GO:1903826	Child-Parent
GO:0120009	GO:0120012	Child-Parent
GO:1902988	GO:1902996	Child-Parent
GO:0005997	GO:0005998	Child-Parent
GO:0005997	GO:0005999	Child-Parent
GO:0005996	GO:0019318	Child-Parent
GO:0005996	GO:0019321	Child-Parent
GO:0005996	GO:0019585	Child-Parent
GO:0005996	GO:0019852	Child-Parent
GO:0005996	GO:0046364	Child-Parent
GO:0005996	GO:0046365	Child-Parent
GO:0071887	GO:0001781	Child-Parent
GO:0071887	GO:0070227	Child-Parent
GO:0071887	GO:0071888	Child-Parent
GO:0071887	GO:2000106	Child-Parent
GO:0051905	GO:0032401	Child-Parent
GO:0051905	GO:0051877	Child-Parent
GO:0051905	GO:0051904	Child-Parent
GO:0051904	GO:0032402	Child-Parent
GO:0045943	GO:1901838	Child-Parent
GO:0045944	GO:0003257	Child-Parent
GO:0045944	GO:0007221	Child-Parent
GO:0045944	GO:0010735	Child-Parent
GO:0045944	GO:0032933	Child-Parent
GO:0045944	GO:0032968	Child-Parent
GO:0045944	GO:0035948	Child-Parent
GO:0045944	GO:0036003	Child-Parent
GO:0045944	GO:0046022	Child-Parent
GO:0045944	GO:0060261	Child-Parent
GO:0045944	GO:0061402	Child-Parent
GO:0045944	GO:0071733	Child-Parent
GO:0045944	GO:0072363	Child-Parent
GO:0045944	GO:0072366	Child-Parent
GO:0045944	GO:0072369	Child-Parent
GO:0045944	GO:0090282	Child-Parent
GO:0045944	GO:1901522	Child-Parent
GO:0045944	GO:1901582	Child-Parent
GO:0045944	GO:1902895	Child-Parent
GO:0045944	GO:2000721	Child-Parent
GO:0045944	GO:2000763	Child-Parent
GO:0045944	GO:2000806	Child-Parent
GO:0051900	GO:0051901	Child-Parent
GO:0051900	GO:0051902	Child-Parent
GO:0045947	GO:0032057	Child-Parent
GO:0045947	GO:0045993	Child-Parent
GO:0045947	GO:1901194	Child-Parent
GO:0045948	GO:0032058	Child-Parent
GO:0045948	GO:0045994	Child-Parent
GO:0045948	GO:1903676	Child-Parent
GO:0045948	GO:1903679	Child-Parent
GO:0009991	GO:0031667	Child-Parent
GO:0009991	GO:0031668	Child-Parent
GO:0009996	GO:0003136	Child-Parent
GO:0009996	GO:0042662	Child-Parent
GO:0009996	GO:0042664	Child-Parent
GO:0009996	GO:0042666	Child-Parent
GO:0009994	GO:0048599	Child-Parent
GO:1902186	GO:1902187	Child-Parent
GO:1902186	GO:1902188	Child-Parent
GO:0030522	GO:0002154	Child-Parent
GO:0030522	GO:0002753	Child-Parent
GO:0030522	GO:0009785	Child-Parent
GO:0030522	GO:0030518	Child-Parent
GO:0030522	GO:0035357	Child-Parent
GO:0030522	GO:0035872	Child-Parent
GO:0030522	GO:0038185	Child-Parent
GO:0030522	GO:0048384	Child-Parent
GO:0030522	GO:0070561	Child-Parent
GO:0030520	GO:0033146	Child-Parent
GO:0030521	GO:0060520	Child-Parent
GO:0030521	GO:0060765	Child-Parent
GO:1903580	GO:0045821	Child-Parent
GO:1903580	GO:1903862	Child-Parent
GO:1903580	GO:1904025	Child-Parent
GO:1903580	GO:2001171	Child-Parent
GO:1903587	GO:1903588	Child-Parent
GO:1903587	GO:1903589	Child-Parent
GO:0060920	GO:0060921	Child-Parent
GO:0060920	GO:0060926	Child-Parent
GO:0060920	GO:0060929	Child-Parent
GO:0036257	GO:0036258	Child-Parent
GO:1902369	GO:0000961	Child-Parent
GO:1902369	GO:0043489	Child-Parent
GO:1902369	GO:1902373	Child-Parent
GO:2001044	GO:2001045	Child-Parent
GO:2001044	GO:2001046	Child-Parent
GO:1990009	GO:0097473	Child-Parent
GO:0035089	GO:0045198	Child-Parent
GO:1990000	GO:1905906	Child-Parent
GO:0007418	GO:0007371	Child-Parent
GO:0007418	GO:0021508	Child-Parent
GO:0098792	GO:1904417	Child-Parent
GO:0099515	GO:0030050	Child-Parent
GO:0099515	GO:0031022	Child-Parent
GO:0099518	GO:0030050	Child-Parent
GO:0099518	GO:0047496	Child-Parent
GO:0048103	GO:0055057	Child-Parent
GO:0048103	GO:1904677	Child-Parent
GO:0008063	GO:0045751	Child-Parent
GO:0061900	GO:0001774	Child-Parent
GO:0061900	GO:0048143	Child-Parent
GO:0014032	GO:0001755	Child-Parent
GO:0014032	GO:0061308	Child-Parent
GO:0014033	GO:0014032	Child-Parent
GO:0014033	GO:0014034	Child-Parent
GO:0014033	GO:0044335	Child-Parent
GO:0014031	GO:0014032	Child-Parent
GO:0000002	GO:0032042	Child-Parent
GO:0019222	GO:0009889	Child-Parent
GO:0019222	GO:0009892	Child-Parent
GO:0019222	GO:0009893	Child-Parent
GO:0019222	GO:0009894	Child-Parent
GO:0019222	GO:0030656	Child-Parent
GO:0019222	GO:0031323	Child-Parent
GO:0019222	GO:0032350	Child-Parent
GO:0019222	GO:0043455	Child-Parent
GO:0019222	GO:0044246	Child-Parent
GO:0019222	GO:0051171	Child-Parent
GO:0019222	GO:0051341	Child-Parent
GO:0019222	GO:0060255	Child-Parent
GO:0019222	GO:0060263	Child-Parent
GO:0019222	GO:0080090	Child-Parent
GO:0014034	GO:0014036	Child-Parent
GO:0014038	GO:0014040	Child-Parent
GO:0072199	GO:0072200	Child-Parent
GO:0072199	GO:2000729	Child-Parent
GO:0009199	GO:0009201	Child-Parent
GO:0009199	GO:0009205	Child-Parent
GO:0009199	GO:0009208	Child-Parent
GO:2001228	GO:1905843	Child-Parent
GO:2001228	GO:2001229	Child-Parent
GO:0072190	GO:0072192	Child-Parent
GO:0009191	GO:0006256	Child-Parent
GO:0009191	GO:0009181	Child-Parent
GO:0009190	GO:0030802	Child-Parent
GO:0009190	GO:0052652	Child-Parent
GO:0072194	GO:0072208	Child-Parent
GO:0072194	GO:2000357	Child-Parent
GO:0072194	GO:2000358	Child-Parent
GO:0072197	GO:0061149	Child-Parent
GO:1902018	GO:1902856	Child-Parent
GO:1905438	GO:1904955	Child-Parent
GO:1905323	GO:1904884	Child-Parent
GO:1902017	GO:0045724	Child-Parent
GO:1902017	GO:1902018	Child-Parent
GO:1902017	GO:1902855	Child-Parent
GO:0070734	GO:0061085	Child-Parent
GO:0070734	GO:0098532	Child-Parent
GO:0010044	GO:0071275	Child-Parent
GO:0042853	GO:0019481	Child-Parent
GO:0050864	GO:0030888	Child-Parent
GO:0050864	GO:0045191	Child-Parent
GO:0050864	GO:0045577	Child-Parent
GO:0050864	GO:0050869	Child-Parent
GO:0050864	GO:0050871	Child-Parent
GO:0003407	GO:0010842	Child-Parent
GO:0003407	GO:0035881	Child-Parent
GO:0003407	GO:0060040	Child-Parent
GO:0003407	GO:0060219	Child-Parent
GO:0003407	GO:0061074	Child-Parent
GO:0099504	GO:0016079	Child-Parent
GO:0099504	GO:0036465	Child-Parent
GO:0099504	GO:0097091	Child-Parent
GO:0099504	GO:0097401	Child-Parent
GO:0099504	GO:0098693	Child-Parent
GO:0099504	GO:0098700	Child-Parent
GO:0099504	GO:0099532	Child-Parent
GO:0000470	GO:0000463	Child-Parent
GO:0000479	GO:0000447	Child-Parent
GO:0000479	GO:0000448	Child-Parent
GO:0000479	GO:0000461	Child-Parent
GO:0000479	GO:0000472	Child-Parent
GO:0000479	GO:0000480	Child-Parent
GO:0000478	GO:0000479	Child-Parent
GO:0051342	GO:0051343	Child-Parent
GO:0051342	GO:0051344	Child-Parent
GO:0051341	GO:0032768	Child-Parent
GO:0051341	GO:0033860	Child-Parent
GO:0051341	GO:0051353	Child-Parent
GO:0051341	GO:0051354	Child-Parent
GO:0051341	GO:1901668	Child-Parent
GO:0051341	GO:1904182	Child-Parent
GO:0051341	GO:1904959	Child-Parent
GO:0051341	GO:2000468	Child-Parent
GO:0051340	GO:0051351	Child-Parent
GO:0051340	GO:0051352	Child-Parent
GO:0051340	GO:1903630	Child-Parent
GO:0051340	GO:1904875	Child-Parent
GO:0051347	GO:0033674	Child-Parent
GO:0051347	GO:0051443	Child-Parent
GO:0051347	GO:0051973	Child-Parent
GO:0051347	GO:1900264	Child-Parent
GO:0051347	GO:1901666	Child-Parent
GO:0051347	GO:1902771	Child-Parent
GO:0051347	GO:1903755	Child-Parent
GO:0051347	GO:1904219	Child-Parent
GO:0051347	GO:1904222	Child-Parent
GO:0051347	GO:1904247	Child-Parent
GO:0051347	GO:1905920	Child-Parent
GO:0051347	GO:2000467	Child-Parent
GO:0051346	GO:0010466	Child-Parent
GO:0051346	GO:0010923	Child-Parent
GO:0051346	GO:0032074	Child-Parent
GO:0051346	GO:0032780	Child-Parent
GO:0051346	GO:0034260	Child-Parent
GO:0051346	GO:0043105	Child-Parent
GO:0051346	GO:0044869	Child-Parent
GO:0051346	GO:0051097	Child-Parent
GO:0051346	GO:0051344	Child-Parent
GO:0051346	GO:0060192	Child-Parent
GO:0051346	GO:1901726	Child-Parent
GO:0051346	GO:1903770	Child-Parent
GO:0051345	GO:0010922	Child-Parent
GO:0051345	GO:0010952	Child-Parent
GO:0051345	GO:0032075	Child-Parent
GO:0051345	GO:0032781	Child-Parent
GO:0051345	GO:0043547	Child-Parent
GO:0051345	GO:0051096	Child-Parent
GO:0051345	GO:0051343	Child-Parent
GO:0051345	GO:0060193	Child-Parent
GO:0051345	GO:0090045	Child-Parent
GO:0051345	GO:1902546	Child-Parent
GO:0051345	GO:1903007	Child-Parent
GO:0051345	GO:1903017	Child-Parent
GO:0051345	GO:1903629	Child-Parent
GO:0051345	GO:2000576	Child-Parent
GO:0051349	GO:0031284	Child-Parent
GO:0051349	GO:0045762	Child-Parent
GO:0051349	GO:1903200	Child-Parent
GO:0051349	GO:1904234	Child-Parent
GO:0051348	GO:0033673	Child-Parent
GO:0051348	GO:0051444	Child-Parent
GO:0051348	GO:0051974	Child-Parent
GO:0051348	GO:1900260	Child-Parent
GO:0051348	GO:1904227	Child-Parent
GO:0051348	GO:1904246	Child-Parent
GO:0051348	GO:2000466	Child-Parent
GO:0051348	GO:2000984	Child-Parent
GO:0002526	GO:0002353	Child-Parent
GO:0002526	GO:0002438	Child-Parent
GO:0002526	GO:0002528	Child-Parent
GO:0002526	GO:0002541	Child-Parent
GO:0002526	GO:0002543	Child-Parent
GO:0002526	GO:0002673	Child-Parent
GO:0002526	GO:0006953	Child-Parent
GO:0002524	GO:0001806	Child-Parent
GO:0002524	GO:0002883	Child-Parent
GO:0002523	GO:0002232	Child-Parent
GO:0002521	GO:0002573	Child-Parent
GO:0002521	GO:0030098	Child-Parent
GO:0002521	GO:0097028	Child-Parent
GO:0002521	GO:1902105	Child-Parent
GO:0002520	GO:0002200	Child-Parent
GO:0002520	GO:0002507	Child-Parent
GO:0002520	GO:0048534	Child-Parent
GO:0015783	GO:0036085	Child-Parent
GO:0015781	GO:0015782	Child-Parent
GO:0015781	GO:0015786	Child-Parent
GO:0015781	GO:0015787	Child-Parent
GO:0015781	GO:0015790	Child-Parent
GO:0015781	GO:0090481	Child-Parent
GO:0015780	GO:0015781	Child-Parent
GO:0015780	GO:0036079	Child-Parent
GO:0007411	GO:0008045	Child-Parent
GO:0007411	GO:0016198	Child-Parent
GO:0007411	GO:0021966	Child-Parent
GO:0007411	GO:0031290	Child-Parent
GO:0007411	GO:0033563	Child-Parent
GO:0007411	GO:0033564	Child-Parent
GO:0007411	GO:0036514	Child-Parent
GO:0007411	GO:0036515	Child-Parent
GO:0007411	GO:0048846	Child-Parent
GO:0007411	GO:0061643	Child-Parent
GO:0007411	GO:0071678	Child-Parent
GO:0007411	GO:0071679	Child-Parent
GO:0007411	GO:0097374	Child-Parent
GO:0007411	GO:0097376	Child-Parent
GO:0007411	GO:1902287	Child-Parent
GO:0007411	GO:1902378	Child-Parent
GO:0007411	GO:1902667	Child-Parent
GO:0007411	GO:1904938	Child-Parent
GO:0015074	GO:0070895	Child-Parent
GO:0010557	GO:0002642	Child-Parent
GO:0010557	GO:0010560	Child-Parent
GO:0010557	GO:0010870	Child-Parent
GO:0010557	GO:0032967	Child-Parent
GO:0010557	GO:0042108	Child-Parent
GO:0010557	GO:0045345	Child-Parent
GO:0010557	GO:0045348	Child-Parent
GO:0010557	GO:0045725	Child-Parent
GO:0010557	GO:0045726	Child-Parent
GO:0010557	GO:0045727	Child-Parent
GO:0010557	GO:0045740	Child-Parent
GO:0010557	GO:0046985	Child-Parent
GO:0010557	GO:0051770	Child-Parent
GO:0010557	GO:1900127	Child-Parent
GO:0010557	GO:1902680	Child-Parent
GO:0010557	GO:1903061	Child-Parent
GO:0010557	GO:2000573	Child-Parent
GO:0010556	GO:0010557	Child-Parent
GO:0010556	GO:0010558	Child-Parent
GO:0010556	GO:0010869	Child-Parent
GO:0010556	GO:0032885	Child-Parent
GO:0010556	GO:0032965	Child-Parent
GO:0010556	GO:0042035	Child-Parent
GO:0010556	GO:0045113	Child-Parent
GO:0010556	GO:0045343	Child-Parent
GO:0010556	GO:0045346	Child-Parent
GO:0010556	GO:0050758	Child-Parent
GO:0010556	GO:0051769	Child-Parent
GO:0010556	GO:2000112	Child-Parent
GO:0010556	GO:2000303	Child-Parent
GO:0010556	GO:2001141	Child-Parent
GO:0071462	GO:0042631	Child-Parent
GO:0071462	GO:0071464	Child-Parent
GO:0010559	GO:0010560	Child-Parent
GO:0010559	GO:0010561	Child-Parent
GO:0010559	GO:0042984	Child-Parent
GO:0010559	GO:0060049	Child-Parent
GO:0010558	GO:0010871	Child-Parent
GO:0010558	GO:0032966	Child-Parent
GO:0010558	GO:0042036	Child-Parent
GO:0010558	GO:0045347	Child-Parent
GO:0010558	GO:0045720	Child-Parent
GO:0010558	GO:0050760	Child-Parent
GO:0010558	GO:0051771	Child-Parent
GO:0010558	GO:1900126	Child-Parent
GO:0010558	GO:1902679	Child-Parent
GO:0010558	GO:2000113	Child-Parent
GO:0046578	GO:0032012	Child-Parent
GO:0046578	GO:0032483	Child-Parent
GO:0046578	GO:0032485	Child-Parent
GO:0046578	GO:0032487	Child-Parent
GO:0046578	GO:0035020	Child-Parent
GO:0046578	GO:0035023	Child-Parent
GO:0046578	GO:0046579	Child-Parent
GO:0046578	GO:0046580	Child-Parent
GO:0046579	GO:0035022	Child-Parent
GO:0046579	GO:0035025	Child-Parent
GO:1904491	GO:1903621	Child-Parent
GO:1903725	GO:0043551	Child-Parent
GO:1903725	GO:0060304	Child-Parent
GO:1903725	GO:0060696	Child-Parent
GO:1903725	GO:0071071	Child-Parent
GO:1903725	GO:1903726	Child-Parent
GO:1903725	GO:1903727	Child-Parent
GO:0038084	GO:0038089	Child-Parent
GO:0038084	GO:0038091	Child-Parent
GO:0038084	GO:0038190	Child-Parent
GO:0038084	GO:1900746	Child-Parent
GO:0007127	GO:0000707	Child-Parent
GO:0007127	GO:0000710	Child-Parent
GO:0007127	GO:0000711	Child-Parent
GO:0007127	GO:0006311	Child-Parent
GO:0007127	GO:0007131	Child-Parent
GO:0007127	GO:0007141	Child-Parent
GO:0007127	GO:0007144	Child-Parent
GO:0007127	GO:0010789	Child-Parent
GO:0007127	GO:0042138	Child-Parent
GO:0007127	GO:0045143	Child-Parent
GO:0007127	GO:0060631	Child-Parent
GO:0038083	GO:1900084	Child-Parent
GO:0007413	GO:0097155	Child-Parent
GO:0007413	GO:0097156	Child-Parent
GO:0038089	GO:0038033	Child-Parent
GO:0007129	GO:0007130	Child-Parent
GO:0007129	GO:0051026	Child-Parent
GO:1903722	GO:1903723	Child-Parent
GO:1903722	GO:1903724	Child-Parent
GO:0034414	GO:0072684	Child-Parent
GO:2000573	GO:0032212	Child-Parent
GO:2000573	GO:0051973	Child-Parent
GO:2000573	GO:1900264	Child-Parent
GO:2000574	GO:2000576	Child-Parent
GO:2000576	GO:2000582	Child-Parent
GO:0035239	GO:0035148	Child-Parent
GO:0035239	GO:0048546	Child-Parent
GO:0035239	GO:0048752	Child-Parent
GO:0035239	GO:0060434	Child-Parent
GO:0035239	GO:0060436	Child-Parent
GO:0035239	GO:0060562	Child-Parent
GO:0035239	GO:0072197	Child-Parent
GO:0030318	GO:0045634	Child-Parent
GO:0035235	GO:0098989	Child-Parent
GO:0030317	GO:0007288	Child-Parent
GO:0030317	GO:1901317	Child-Parent
GO:0030317	GO:1905419	Child-Parent
GO:0030316	GO:0036035	Child-Parent
GO:0030316	GO:0045670	Child-Parent
GO:0030316	GO:0072674	Child-Parent
GO:0061744	GO:0036343	Child-Parent
GO:1903911	GO:1904395	Child-Parent
GO:1903911	GO:1904719	Child-Parent
GO:0061298	GO:0061299	Child-Parent
GO:0061299	GO:0061304	Child-Parent
GO:1902884	GO:1900409	Child-Parent
GO:1902884	GO:1901033	Child-Parent
GO:1990144	GO:1903298	Child-Parent
GO:0047484	GO:0106049	Child-Parent
GO:0002082	GO:0090324	Child-Parent
GO:0002082	GO:1903862	Child-Parent
GO:0002082	GO:1905446	Child-Parent
GO:0016259	GO:0016260	Child-Parent
GO:0033197	GO:0071306	Child-Parent
GO:0033194	GO:0006982	Child-Parent
GO:0033194	GO:0071447	Child-Parent
GO:0033198	GO:0071318	Child-Parent
GO:0016525	GO:0061044	Child-Parent
GO:0016525	GO:1903671	Child-Parent
GO:0007416	GO:0051124	Child-Parent
GO:0007416	GO:0051963	Child-Parent
GO:0007416	GO:0060386	Child-Parent
GO:0007416	GO:0099054	Child-Parent
GO:0007416	GO:0099068	Child-Parent
GO:0007416	GO:1904861	Child-Parent
GO:0007416	GO:1904862	Child-Parent
GO:0017121	GO:0061589	Child-Parent
GO:0017121	GO:0061590	Child-Parent
GO:0017121	GO:0061591	Child-Parent
GO:0017121	GO:0070782	Child-Parent
GO:0017121	GO:0097045	Child-Parent
GO:0045880	GO:0007225	Child-Parent
GO:0045880	GO:1901622	Child-Parent
GO:1902882	GO:1900407	Child-Parent
GO:1902882	GO:1901031	Child-Parent
GO:1902882	GO:1902883	Child-Parent
GO:1902882	GO:1902884	Child-Parent
GO:0007417	GO:0007418	Child-Parent
GO:0007417	GO:0007420	Child-Parent
GO:0007417	GO:0014005	Child-Parent
GO:0007417	GO:0021510	Child-Parent
GO:0007417	GO:0021551	Child-Parent
GO:0007417	GO:0021783	Child-Parent
GO:0007417	GO:0021953	Child-Parent
GO:0007417	GO:0022009	Child-Parent
GO:0007417	GO:0048708	Child-Parent
GO:0007417	GO:0048709	Child-Parent
GO:0042214	GO:0016119	Child-Parent
GO:0006529	GO:0070981	Child-Parent
GO:0006528	GO:0006529	Child-Parent
GO:0006528	GO:0006530	Child-Parent
GO:0072201	GO:0072200	Child-Parent
GO:0072201	GO:2000791	Child-Parent
GO:0033993	GO:0032355	Child-Parent
GO:0033993	GO:0032496	Child-Parent
GO:0033993	GO:0032526	Child-Parent
GO:0033993	GO:0033189	Child-Parent
GO:0033993	GO:0033280	Child-Parent
GO:0033993	GO:0033574	Child-Parent
GO:0033993	GO:0036314	Child-Parent
GO:0033993	GO:0048545	Child-Parent
GO:0033993	GO:0070542	Child-Parent
GO:0033993	GO:0071396	Child-Parent
GO:0033993	GO:1904627	Child-Parent
GO:0033993	GO:1905217	Child-Parent
GO:0033993	GO:1905711	Child-Parent
GO:0006521	GO:0000820	Child-Parent
GO:0006521	GO:0045763	Child-Parent
GO:0006521	GO:0045764	Child-Parent
GO:0006521	GO:0050666	Child-Parent
GO:0006521	GO:1905012	Child-Parent
GO:0006521	GO:2000282	Child-Parent
GO:0006520	GO:0000096	Child-Parent
GO:0006520	GO:0006521	Child-Parent
GO:0006520	GO:0008652	Child-Parent
GO:0006520	GO:0009063	Child-Parent
GO:0006520	GO:0009072	Child-Parent
GO:0006520	GO:0009081	Child-Parent
GO:0006520	GO:0009448	Child-Parent
GO:0006520	GO:0019482	Child-Parent
GO:0006520	GO:0030393	Child-Parent
GO:0006520	GO:0043038	Child-Parent
GO:0006520	GO:1901605	Child-Parent
GO:0042219	GO:0006660	Child-Parent
GO:0042219	GO:0006751	Child-Parent
GO:0042219	GO:0009397	Child-Parent
GO:0042219	GO:0019470	Child-Parent
GO:0042219	GO:0019510	Child-Parent
GO:0042219	GO:0030328	Child-Parent
GO:0042219	GO:0042404	Child-Parent
GO:0042219	GO:1901053	Child-Parent
GO:0006526	GO:0042450	Child-Parent
GO:0006525	GO:0000821	Child-Parent
GO:0006525	GO:0006526	Child-Parent
GO:0006525	GO:0006527	Child-Parent
GO:0006525	GO:0033388	Child-Parent
GO:0006524	GO:0042853	Child-Parent
GO:0006524	GO:0055130	Child-Parent
GO:0043065	GO:0010661	Child-Parent
GO:0043065	GO:0033034	Child-Parent
GO:0043065	GO:0043280	Child-Parent
GO:0043065	GO:0043525	Child-Parent
GO:0043065	GO:0052501	Child-Parent
GO:0043065	GO:0060058	Child-Parent
GO:0043065	GO:1900119	Child-Parent
GO:0043065	GO:1904037	Child-Parent
GO:0043065	GO:1904651	Child-Parent
GO:0043065	GO:2000108	Child-Parent
GO:0043065	GO:2000210	Child-Parent
GO:0043065	GO:2000271	Child-Parent
GO:0043065	GO:2001055	Child-Parent
GO:0043065	GO:2001235	Child-Parent
GO:0043067	GO:0042981	Child-Parent
GO:0043067	GO:0043068	Child-Parent
GO:0043067	GO:0043069	Child-Parent
GO:0043067	GO:0046668	Child-Parent
GO:0043067	GO:0052040	Child-Parent
GO:0043067	GO:0060544	Child-Parent
GO:0043067	GO:1901298	Child-Parent
GO:0043066	GO:0010656	Child-Parent
GO:0043066	GO:0033033	Child-Parent
GO:0043066	GO:0034351	Child-Parent
GO:0043066	GO:0043154	Child-Parent
GO:0043066	GO:0043524	Child-Parent
GO:0043066	GO:0044336	Child-Parent
GO:0043066	GO:0071866	Child-Parent
GO:0043066	GO:1900118	Child-Parent
GO:0043066	GO:1900215	Child-Parent
GO:0043066	GO:1900218	Child-Parent
GO:0043066	GO:1902338	Child-Parent
GO:0043066	GO:1904036	Child-Parent
GO:0043066	GO:2000107	Child-Parent
GO:0043066	GO:2000270	Child-Parent
GO:0043066	GO:2000811	Child-Parent
GO:0043066	GO:2001054	Child-Parent
GO:0043066	GO:2001234	Child-Parent
GO:0046688	GO:0010273	Child-Parent
GO:0046688	GO:0071280	Child-Parent
GO:0046689	GO:0050787	Child-Parent
GO:0046689	GO:0071288	Child-Parent
GO:0046686	GO:0071276	Child-Parent
GO:0046686	GO:0071585	Child-Parent
GO:0046685	GO:0071243	Child-Parent
GO:0046685	GO:1903935	Child-Parent
GO:0043069	GO:0033668	Child-Parent
GO:0043069	GO:0043066	Child-Parent
GO:0043069	GO:0046671	Child-Parent
GO:0043069	GO:0060546	Child-Parent
GO:0043069	GO:1901299	Child-Parent
GO:0043069	GO:1905716	Child-Parent
GO:0046683	GO:0033198	Child-Parent
GO:0046683	GO:0051591	Child-Parent
GO:0046683	GO:0070305	Child-Parent
GO:0046683	GO:1904317	Child-Parent
GO:0046683	GO:1904566	Child-Parent
GO:0046683	GO:1905711	Child-Parent
GO:0045089	GO:0002218	Child-Parent
GO:0045089	GO:0002717	Child-Parent
GO:0045089	GO:0060265	Child-Parent
GO:0045089	GO:0060335	Child-Parent
GO:0045089	GO:0060340	Child-Parent
GO:0045088	GO:0002715	Child-Parent
GO:0045088	GO:0045089	Child-Parent
GO:0045088	GO:0045824	Child-Parent
GO:0045088	GO:0060264	Child-Parent
GO:0045088	GO:0060334	Child-Parent
GO:0045088	GO:0060338	Child-Parent
GO:0045087	GO:0001867	Child-Parent
GO:0045087	GO:0002227	Child-Parent
GO:0045087	GO:0002228	Child-Parent
GO:0045087	GO:0006957	Child-Parent
GO:0045087	GO:0009817	Child-Parent
GO:0045087	GO:0034340	Child-Parent
GO:0045087	GO:0034341	Child-Parent
GO:0045087	GO:0034342	Child-Parent
GO:0045087	GO:0045088	Child-Parent
GO:0045087	GO:0061760	Child-Parent
GO:0000271	GO:0032885	Child-Parent
GO:0000271	GO:0033692	Child-Parent
GO:0045080	GO:0050754	Child-Parent
GO:0000272	GO:0009251	Child-Parent
GO:0000272	GO:0044247	Child-Parent
GO:0000272	GO:0093001	Child-Parent
GO:0031047	GO:0031048	Child-Parent
GO:0031047	GO:0035194	Child-Parent
GO:0031047	GO:0060966	Child-Parent
GO:0031047	GO:0070918	Child-Parent
GO:0031047	GO:0070922	Child-Parent
GO:0050999	GO:0051000	Child-Parent
GO:0050999	GO:0051001	Child-Parent
GO:0050995	GO:0010897	Child-Parent
GO:0050995	GO:0010900	Child-Parent
GO:0050995	GO:0031999	Child-Parent
GO:0050994	GO:0010896	Child-Parent
GO:0050994	GO:0031998	Child-Parent
GO:0050994	GO:0050995	Child-Parent
GO:0050994	GO:0050996	Child-Parent
GO:0050994	GO:0060696	Child-Parent
GO:0050996	GO:0010898	Child-Parent
GO:0050996	GO:0032000	Child-Parent
GO:0050996	GO:0060697	Child-Parent
GO:0050996	GO:2000753	Child-Parent
GO:0071277	GO:0061400	Child-Parent
GO:0071277	GO:0097231	Child-Parent
GO:1902093	GO:0060474	Child-Parent
GO:1903779	GO:0098904	Child-Parent
GO:1903779	GO:0098905	Child-Parent
GO:1903779	GO:0098906	Child-Parent
GO:1903779	GO:0098907	Child-Parent
GO:1903779	GO:0098910	Child-Parent
GO:1903779	GO:1901844	Child-Parent
GO:1903779	GO:1903781	Child-Parent
GO:1903778	GO:1900483	Child-Parent
GO:1903772	GO:1903774	Child-Parent
GO:0009299	GO:0042789	Child-Parent
GO:0090009	GO:0090010	Child-Parent
GO:0031268	GO:0031269	Child-Parent
GO:0031269	GO:0021816	Child-Parent
GO:0031269	GO:0031272	Child-Parent
GO:0010310	GO:0010726	Child-Parent
GO:0010310	GO:0010727	Child-Parent
GO:0010310	GO:0010728	Child-Parent
GO:0010310	GO:2000295	Child-Parent
GO:1900157	GO:1900158	Child-Parent
GO:1900157	GO:1900159	Child-Parent
GO:0002068	GO:0002071	Child-Parent
GO:0002068	GO:0003322	Child-Parent
GO:0002068	GO:0003323	Child-Parent
GO:0002069	GO:0002071	Child-Parent
GO:0002069	GO:0060574	Child-Parent
GO:0071695	GO:0001556	Child-Parent
GO:0071695	GO:0001955	Child-Parent
GO:0071695	GO:0002070	Child-Parent
GO:0071695	GO:0021578	Child-Parent
GO:0071695	GO:0021682	Child-Parent
GO:0071695	GO:0022004	Child-Parent
GO:0071695	GO:0036179	Child-Parent
GO:0071695	GO:0036345	Child-Parent
GO:0071695	GO:0042551	Child-Parent
GO:0071695	GO:0043249	Child-Parent
GO:0071695	GO:0048799	Child-Parent
GO:0071695	GO:0048820	Child-Parent
GO:0071695	GO:1902891	Child-Parent
GO:0002062	GO:0002063	Child-Parent
GO:0002062	GO:0003413	Child-Parent
GO:0002062	GO:0032330	Child-Parent
