Parent	Child	EdgeType
GO:0004457	GO:0004459	Child-Parent
GO:0035252	GO:0030158	Child-Parent
GO:0035252	GO:0120053	Child-Parent
GO:0030371	GO:0000900	Child-Parent
GO:0035250	GO:0003831	Child-Parent
GO:0035250	GO:0003945	Child-Parent
GO:0035250	GO:0004381	Child-Parent
GO:0035250	GO:0004461	Child-Parent
GO:0035250	GO:0008489	Child-Parent
GO:0035250	GO:0008499	Child-Parent
GO:0035250	GO:0046525	Child-Parent
GO:0035250	GO:0047220	Child-Parent
GO:0035250	GO:0047263	Child-Parent
GO:0035250	GO:0047275	Child-Parent
GO:0035250	GO:0047276	Child-Parent
GO:0035250	GO:0047915	Child-Parent
GO:0035250	GO:0050211	Child-Parent
GO:0035250	GO:0050512	Child-Parent
GO:0035257	GO:0035258	Child-Parent
GO:0035257	GO:0042809	Child-Parent
GO:0035257	GO:0042974	Child-Parent
GO:0035257	GO:0046966	Child-Parent
GO:0035256	GO:0031798	Child-Parent
GO:0035256	GO:0031802	Child-Parent
GO:0030374	GO:0030375	Child-Parent
GO:0005451	GO:0010348	Child-Parent
GO:0005451	GO:0015385	Child-Parent
GO:0005451	GO:0015386	Child-Parent
GO:0030159	GO:0030160	Child-Parent
GO:0016627	GO:0000104	Child-Parent
GO:0016627	GO:0003865	Child-Parent
GO:0016627	GO:0003995	Child-Parent
GO:0016627	GO:0004085	Child-Parent
GO:0016627	GO:0009917	Child-Parent
GO:0016627	GO:0009918	Child-Parent
GO:0016627	GO:0016628	Child-Parent
GO:0016627	GO:0016634	Child-Parent
GO:0016627	GO:0016635	Child-Parent
GO:0016627	GO:0017150	Child-Parent
GO:0016627	GO:0051786	Child-Parent
GO:0042277	GO:0001540	Child-Parent
GO:0042277	GO:0005048	Child-Parent
GO:0042277	GO:0016018	Child-Parent
GO:0042277	GO:0017046	Child-Parent
GO:0042277	GO:0031626	Child-Parent
GO:0042277	GO:0032500	Child-Parent
GO:0042277	GO:0042605	Child-Parent
GO:0042277	GO:0042923	Child-Parent
GO:0042277	GO:0071723	Child-Parent
GO:0042277	GO:1900750	Child-Parent
GO:0017091	GO:0035925	Child-Parent
GO:0000217	GO:0000400	Child-Parent
GO:0000217	GO:0000403	Child-Parent
GO:0000217	GO:0000404	Child-Parent
GO:0000217	GO:0000405	Child-Parent
GO:0000217	GO:0000406	Child-Parent
GO:0000217	GO:0032448	Child-Parent
GO:0000217	GO:0061821	Child-Parent
GO:0004908	GO:0004909	Child-Parent
GO:0004908	GO:0004910	Child-Parent
GO:0035326	GO:0001158	Child-Parent
GO:0035325	GO:0035662	Child-Parent
GO:0035325	GO:0035663	Child-Parent
GO:0004904	GO:0004905	Child-Parent
GO:0004904	GO:0004906	Child-Parent
GO:0030551	GO:0030552	Child-Parent
GO:0030551	GO:0030553	Child-Parent
GO:0030551	GO:0035438	Child-Parent
GO:0030551	GO:0061507	Child-Parent
GO:0005184	GO:0005185	Child-Parent
GO:0030554	GO:0000774	Child-Parent
GO:0030554	GO:0032559	Child-Parent
GO:0030554	GO:0032564	Child-Parent
GO:0022836	GO:0005244	Child-Parent
GO:0022836	GO:0008381	Child-Parent
GO:0022836	GO:0015276	Child-Parent
GO:0022836	GO:0022839	Child-Parent
GO:0022836	GO:0097603	Child-Parent
GO:0016772	GO:0016301	Child-Parent
GO:0016772	GO:0016773	Child-Parent
GO:0016772	GO:0016774	Child-Parent
GO:0016772	GO:0016775	Child-Parent
GO:0016772	GO:0016776	Child-Parent
GO:0016772	GO:0016778	Child-Parent
GO:0016772	GO:0016779	Child-Parent
GO:0016772	GO:0016780	Child-Parent
GO:0016772	GO:0061547	Child-Parent
GO:0022839	GO:0005227	Child-Parent
GO:0022839	GO:0005229	Child-Parent
GO:0022838	GO:0005216	Child-Parent
GO:0022838	GO:0015250	Child-Parent
GO:0022838	GO:0015265	Child-Parent
GO:0005160	GO:0005114	Child-Parent
GO:0005160	GO:0034713	Child-Parent
GO:0005160	GO:0034714	Child-Parent
GO:0005167	GO:0005168	Child-Parent
GO:0005167	GO:0005169	Child-Parent
GO:0005167	GO:0005170	Child-Parent
GO:0005165	GO:0005163	Child-Parent
GO:0005165	GO:0005166	Child-Parent
GO:0005165	GO:0005167	Child-Parent
GO:0008417	GO:0008107	Child-Parent
GO:0008417	GO:0008424	Child-Parent
GO:0008417	GO:0017060	Child-Parent
GO:0008417	GO:0046920	Child-Parent
GO:0008417	GO:0046922	Child-Parent
GO:0045159	GO:0032038	Child-Parent
GO:0000104	GO:0008177	Child-Parent
GO:0016672	GO:0045174	Child-Parent
GO:0016672	GO:0070224	Child-Parent
GO:0015077	GO:0015078	Child-Parent
GO:0015077	GO:0015079	Child-Parent
GO:0015077	GO:0015081	Child-Parent
GO:0005294	GO:0015327	Child-Parent
GO:0005294	GO:0015375	Child-Parent
GO:0098960	GO:0099583	Child-Parent
GO:0098960	GO:1904315	Child-Parent
GO:0015179	GO:0000064	Child-Parent
GO:0015179	GO:0005290	Child-Parent
GO:0015179	GO:0005302	Child-Parent
GO:0015179	GO:0005313	Child-Parent
GO:0015179	GO:0015180	Child-Parent
GO:0015179	GO:0015182	Child-Parent
GO:0015179	GO:0015183	Child-Parent
GO:0015179	GO:0015184	Child-Parent
GO:0015179	GO:0015186	Child-Parent
GO:0015179	GO:0015187	Child-Parent
GO:0015179	GO:0015189	Child-Parent
GO:0015179	GO:0015190	Child-Parent
GO:0015179	GO:0015191	Child-Parent
GO:0015179	GO:0015193	Child-Parent
GO:0015179	GO:0015194	Child-Parent
GO:0015179	GO:0015195	Child-Parent
GO:0015179	GO:0015196	Child-Parent
GO:0015179	GO:0034590	Child-Parent
GO:0015179	GO:0097626	Child-Parent
GO:0140098	GO:0000384	Child-Parent
GO:0140098	GO:0000386	Child-Parent
GO:0140098	GO:0003724	Child-Parent
GO:0140098	GO:0003963	Child-Parent
GO:0140098	GO:0003972	Child-Parent
GO:0140098	GO:0004540	Child-Parent
GO:0140098	GO:0008173	Child-Parent
GO:0140098	GO:0033677	Child-Parent
GO:0140098	GO:0034062	Child-Parent
GO:0140098	GO:0035515	Child-Parent
GO:0140098	GO:0036317	Child-Parent
GO:0140098	GO:0050265	Child-Parent
GO:0140098	GO:0098680	Child-Parent
GO:0140098	GO:0140101	Child-Parent
GO:0090484	GO:0008493	Child-Parent
GO:0090484	GO:0015238	Child-Parent
GO:0090484	GO:0015350	Child-Parent
GO:0090484	GO:0045118	Child-Parent
GO:0140096	GO:0003755	Child-Parent
GO:0140096	GO:0003756	Child-Parent
GO:0140096	GO:0003923	Child-Parent
GO:0140096	GO:0004077	Child-Parent
GO:0140096	GO:0004078	Child-Parent
GO:0140096	GO:0004079	Child-Parent
GO:0140096	GO:0004080	Child-Parent
GO:0140096	GO:0004149	Child-Parent
GO:0140096	GO:0004597	Child-Parent
GO:0140096	GO:0004598	Child-Parent
GO:0140096	GO:0004653	Child-Parent
GO:0140096	GO:0004672	Child-Parent
GO:0140096	GO:0004720	Child-Parent
GO:0140096	GO:0004721	Child-Parent
GO:0140096	GO:0004742	Child-Parent
GO:0140096	GO:0004835	Child-Parent
GO:0140096	GO:0008233	Child-Parent
GO:0140096	GO:0008276	Child-Parent
GO:0140096	GO:0008318	Child-Parent
GO:0140096	GO:0008474	Child-Parent
GO:0140096	GO:0008476	Child-Parent
GO:0140096	GO:0008568	Child-Parent
GO:0140096	GO:0016262	Child-Parent
GO:0140096	GO:0016755	Child-Parent
GO:0140096	GO:0016979	Child-Parent
GO:0140096	GO:0019706	Child-Parent
GO:0140096	GO:0019787	Child-Parent
GO:0140096	GO:0030158	Child-Parent
GO:0140096	GO:0031543	Child-Parent
GO:0140096	GO:0032452	Child-Parent
GO:0140096	GO:0033558	Child-Parent
GO:0140096	GO:0033823	Child-Parent
GO:0140096	GO:0035605	Child-Parent
GO:0140096	GO:0036139	Child-Parent
GO:0140096	GO:0036140	Child-Parent
GO:0140096	GO:0036524	Child-Parent
GO:0140096	GO:0046922	Child-Parent
GO:0140096	GO:0047402	Child-Parent
GO:0140096	GO:0050211	Child-Parent
GO:0140096	GO:0051722	Child-Parent
GO:0140096	GO:0070735	Child-Parent
GO:0140096	GO:0070739	Child-Parent
GO:0140096	GO:0070815	Child-Parent
GO:0140096	GO:0101005	Child-Parent
GO:0140096	GO:0140103	Child-Parent
GO:0140096	GO:1990404	Child-Parent
GO:0140097	GO:0000150	Child-Parent
GO:0140097	GO:0003678	Child-Parent
GO:0140097	GO:0003906	Child-Parent
GO:0140097	GO:0003909	Child-Parent
GO:0140097	GO:0003912	Child-Parent
GO:0140097	GO:0003916	Child-Parent
GO:0140097	GO:0004536	Child-Parent
GO:0140097	GO:0004803	Child-Parent
GO:0140097	GO:0009008	Child-Parent
GO:0140097	GO:0015616	Child-Parent
GO:0140097	GO:0019104	Child-Parent
GO:0140097	GO:0033677	Child-Parent
GO:0140097	GO:0034061	Child-Parent
GO:0140097	GO:0035514	Child-Parent
GO:0140097	GO:0036310	Child-Parent
GO:0140097	GO:0051575	Child-Parent
GO:0140097	GO:0070259	Child-Parent
GO:0016878	GO:0003987	Child-Parent
GO:0016878	GO:0003996	Child-Parent
GO:0016878	GO:0004774	Child-Parent
GO:0016878	GO:0030729	Child-Parent
GO:0016878	GO:0047676	Child-Parent
GO:0016878	GO:0047747	Child-Parent
GO:0016878	GO:0047760	Child-Parent
GO:0016878	GO:0050197	Child-Parent
GO:0016878	GO:0070251	Child-Parent
GO:0016878	GO:0090409	Child-Parent
GO:0016878	GO:0102391	Child-Parent
GO:0016879	GO:0003883	Child-Parent
GO:0016879	GO:0003921	Child-Parent
GO:0016879	GO:0004019	Child-Parent
GO:0016879	GO:0004055	Child-Parent
GO:0016879	GO:0004075	Child-Parent
GO:0016879	GO:0004077	Child-Parent
GO:0016879	GO:0004078	Child-Parent
GO:0016879	GO:0004079	Child-Parent
GO:0016879	GO:0004080	Child-Parent
GO:0016879	GO:0004087	Child-Parent
GO:0016879	GO:0004329	Child-Parent
GO:0016879	GO:0004356	Child-Parent
GO:0016879	GO:0004637	Child-Parent
GO:0016879	GO:0016881	Child-Parent
GO:0016879	GO:0016882	Child-Parent
GO:0016879	GO:0016884	Child-Parent
GO:0016879	GO:0016979	Child-Parent
GO:0016879	GO:0072590	Child-Parent
GO:0016879	GO:0072591	Child-Parent
GO:0032554	GO:0032564	Child-Parent
GO:0032554	GO:0032567	Child-Parent
GO:0016874	GO:0004812	Child-Parent
GO:0016874	GO:0016877	Child-Parent
GO:0016874	GO:0016879	Child-Parent
GO:0016874	GO:0016885	Child-Parent
GO:0016874	GO:0016886	Child-Parent
GO:0046943	GO:0005310	Child-Parent
GO:0046943	GO:0008028	Child-Parent
GO:0046943	GO:0008520	Child-Parent
GO:0046943	GO:0015137	Child-Parent
GO:0046943	GO:0015171	Child-Parent
GO:0046943	GO:0015538	Child-Parent
GO:0046943	GO:0070890	Child-Parent
GO:0016877	GO:0008641	Child-Parent
GO:0016877	GO:0015645	Child-Parent
GO:0016877	GO:0016405	Child-Parent
GO:0016877	GO:0016878	Child-Parent
GO:0032550	GO:0005525	Child-Parent
GO:0032550	GO:0019002	Child-Parent
GO:0032550	GO:0019003	Child-Parent
GO:0004767	GO:0061750	Child-Parent
GO:0070569	GO:0003977	Child-Parent
GO:0070569	GO:0003983	Child-Parent
GO:0070569	GO:0008108	Child-Parent
GO:0070569	GO:0050265	Child-Parent
GO:0005365	GO:0005366	Child-Parent
GO:0005365	GO:0005367	Child-Parent
GO:0051287	GO:0070403	Child-Parent
GO:0051287	GO:0070404	Child-Parent
GO:0004012	GO:0090554	Child-Parent
GO:0004012	GO:0090555	Child-Parent
GO:0004012	GO:0090556	Child-Parent
GO:0004012	GO:0099038	Child-Parent
GO:0004016	GO:0008294	Child-Parent
GO:0016917	GO:0004890	Child-Parent
GO:0016917	GO:0004965	Child-Parent
GO:0016917	GO:0022851	Child-Parent
GO:0008276	GO:0016274	Child-Parent
GO:0008276	GO:0016279	Child-Parent
GO:0008276	GO:0042054	Child-Parent
GO:0008276	GO:0051998	Child-Parent
GO:0008276	GO:0071885	Child-Parent
GO:0008271	GO:0015382	Child-Parent
GO:0045309	GO:0001784	Child-Parent
GO:0045309	GO:0050815	Child-Parent
GO:0045309	GO:0050816	Child-Parent
GO:0016918	GO:0005502	Child-Parent
GO:0016918	GO:0005503	Child-Parent
GO:0036002	GO:0030627	Child-Parent
GO:0036002	GO:0030628	Child-Parent
GO:0036002	GO:0045131	Child-Parent
GO:0036002	GO:0071207	Child-Parent
GO:0036002	GO:0097157	Child-Parent
GO:0099094	GO:0004971	Child-Parent
GO:0099094	GO:0004972	Child-Parent
GO:0099094	GO:0005242	Child-Parent
GO:0099094	GO:0015277	Child-Parent
GO:0099094	GO:0015280	Child-Parent
GO:0099094	GO:0022848	Child-Parent
GO:0099094	GO:0099604	Child-Parent
GO:0060090	GO:0030674	Child-Parent
GO:0060090	GO:0035591	Child-Parent
GO:0000975	GO:0044212	Child-Parent
GO:0003880	GO:0004671	Child-Parent
GO:0003880	GO:0018423	Child-Parent
GO:0071855	GO:0031704	Child-Parent
GO:0071855	GO:0031705	Child-Parent
GO:0071855	GO:0031741	Child-Parent
GO:0071855	GO:0031764	Child-Parent
GO:0071855	GO:0031765	Child-Parent
GO:0071855	GO:0031766	Child-Parent
GO:0071855	GO:0031770	Child-Parent
GO:0071855	GO:0031771	Child-Parent
GO:0071855	GO:0031772	Child-Parent
GO:0071855	GO:0031773	Child-Parent
GO:0071855	GO:0031780	Child-Parent
GO:0071855	GO:0031781	Child-Parent
GO:0071855	GO:0031782	Child-Parent
GO:0071855	GO:0031783	Child-Parent
GO:0071855	GO:0031835	Child-Parent
GO:0071855	GO:0031837	Child-Parent
GO:0071855	GO:0031854	Child-Parent
GO:0071855	GO:0031858	Child-Parent
GO:0071855	GO:0031861	Child-Parent
GO:0071855	GO:0031877	Child-Parent
GO:0071855	GO:0042922	Child-Parent
GO:0071855	GO:0051429	Child-Parent
GO:0071855	GO:0070996	Child-Parent
GO:0015247	GO:0090556	Child-Parent
GO:0015245	GO:0005324	Child-Parent
GO:0015245	GO:0015132	Child-Parent
GO:0015245	GO:0015636	Child-Parent
GO:0015248	GO:0017127	Child-Parent
GO:0015248	GO:0034041	Child-Parent
GO:0015464	GO:0016907	Child-Parent
GO:0015464	GO:0022848	Child-Parent
GO:0032947	GO:0005078	Child-Parent
GO:0032947	GO:0030159	Child-Parent
GO:0055102	GO:0004859	Child-Parent
GO:0055105	GO:1990948	Child-Parent
GO:0055106	GO:0055105	Child-Parent
GO:0055106	GO:0097027	Child-Parent
GO:1901474	GO:0005290	Child-Parent
GO:1901474	GO:0015234	Child-Parent
GO:0001848	GO:0001849	Child-Parent
GO:0001848	GO:0001850	Child-Parent
GO:0001848	GO:0001851	Child-Parent
GO:0001848	GO:0001855	Child-Parent
GO:0001848	GO:0001856	Child-Parent
GO:0015065	GO:0045029	Child-Parent
GO:0015065	GO:0045030	Child-Parent
GO:0032549	GO:0002134	Child-Parent
GO:0032549	GO:0002135	Child-Parent
GO:0032549	GO:0032550	Child-Parent
GO:0033549	GO:0017017	Child-Parent
GO:0033549	GO:1990439	Child-Parent
GO:0016684	GO:0004601	Child-Parent
GO:0016684	GO:0047066	Child-Parent
GO:0016684	GO:0051920	Child-Parent
GO:0001847	GO:0001861	Child-Parent
GO:0001847	GO:0004877	Child-Parent
GO:0001847	GO:0004878	Child-Parent
GO:0001846	GO:0001849	Child-Parent
GO:0001846	GO:0001851	Child-Parent
GO:0001846	GO:0001855	Child-Parent
GO:0033764	GO:0003845	Child-Parent
GO:0033764	GO:0003854	Child-Parent
GO:0033764	GO:0004303	Child-Parent
GO:0033764	GO:0008709	Child-Parent
GO:0033764	GO:0030283	Child-Parent
GO:0033764	GO:0035410	Child-Parent
GO:0033764	GO:0044594	Child-Parent
GO:0033764	GO:0047006	Child-Parent
GO:0033764	GO:0047023	Child-Parent
GO:0033764	GO:0047035	Child-Parent
GO:0033764	GO:0047045	Child-Parent
GO:0033764	GO:0070524	Child-Parent
GO:0033764	GO:0072555	Child-Parent
GO:0033764	GO:0072582	Child-Parent
GO:0019808	GO:0019809	Child-Parent
GO:0019808	GO:0019810	Child-Parent
GO:1901981	GO:0005547	Child-Parent
GO:1901981	GO:0010314	Child-Parent
GO:1901981	GO:0032266	Child-Parent
GO:1901981	GO:0070273	Child-Parent
GO:1901981	GO:1902936	Child-Parent
GO:0051765	GO:0000824	Child-Parent
GO:0051765	GO:0000825	Child-Parent
GO:0051765	GO:0047325	Child-Parent
GO:0051765	GO:0047326	Child-Parent
GO:0051766	GO:0000823	Child-Parent
GO:0051766	GO:0008440	Child-Parent
GO:0051766	GO:0052725	Child-Parent
GO:0051766	GO:0052726	Child-Parent
GO:0051766	GO:0052835	Child-Parent
GO:0043492	GO:0004012	Child-Parent
GO:0043492	GO:0042626	Child-Parent
GO:0043492	GO:0046623	Child-Parent
GO:0016462	GO:0000298	Child-Parent
GO:0016462	GO:0004427	Child-Parent
GO:0016462	GO:0004551	Child-Parent
GO:0016462	GO:0008486	Child-Parent
GO:0016462	GO:0008768	Child-Parent
GO:0016462	GO:0008894	Child-Parent
GO:0016462	GO:0017110	Child-Parent
GO:0016462	GO:0017111	Child-Parent
GO:0016462	GO:0019144	Child-Parent
GO:0016462	GO:0034353	Child-Parent
GO:0016462	GO:0047429	Child-Parent
GO:0016462	GO:0047631	Child-Parent
GO:0016462	GO:0047734	Child-Parent
GO:0016462	GO:0047874	Child-Parent
GO:0016462	GO:0050072	Child-Parent
GO:0016462	GO:0050355	Child-Parent
GO:0016462	GO:0052840	Child-Parent
GO:0016462	GO:0052843	Child-Parent
GO:0016462	GO:0052844	Child-Parent
GO:0016462	GO:0052845	Child-Parent
GO:0016462	GO:0052846	Child-Parent
GO:0016462	GO:0052847	Child-Parent
GO:0016462	GO:0052848	Child-Parent
GO:0016462	GO:0097383	Child-Parent
GO:1901505	GO:0005337	Child-Parent
GO:1901505	GO:0005338	Child-Parent
GO:1901505	GO:0005346	Child-Parent
GO:1901505	GO:0015152	Child-Parent
GO:1901505	GO:0015538	Child-Parent
GO:1901505	GO:0017089	Child-Parent
GO:1901505	GO:0034437	Child-Parent
GO:1901505	GO:0042947	Child-Parent
GO:1901505	GO:0044610	Child-Parent
GO:1901505	GO:0051978	Child-Parent
GO:1901505	GO:0061513	Child-Parent
GO:0015662	GO:0004008	Child-Parent
GO:0015662	GO:0005388	Child-Parent
GO:0015662	GO:0008553	Child-Parent
GO:0015662	GO:0008554	Child-Parent
GO:0015662	GO:0008555	Child-Parent
GO:0015662	GO:0008556	Child-Parent
GO:0015932	GO:0005337	Child-Parent
GO:0015932	GO:0005338	Child-Parent
GO:0015932	GO:0015215	Child-Parent
GO:0015932	GO:0051033	Child-Parent
GO:0016312	GO:0004441	Child-Parent
GO:0016312	GO:0052828	Child-Parent
GO:0072509	GO:0005385	Child-Parent
GO:0072509	GO:0015085	Child-Parent
GO:0072509	GO:0015086	Child-Parent
GO:0072509	GO:0015093	Child-Parent
GO:0072509	GO:0015094	Child-Parent
GO:0072509	GO:0015095	Child-Parent
GO:1904315	GO:0022848	Child-Parent
GO:0017136	GO:0032041	Child-Parent
GO:0017136	GO:0046969	Child-Parent
GO:0017136	GO:0046970	Child-Parent
GO:0017136	GO:0097372	Child-Parent
GO:0017137	GO:0017112	Child-Parent
GO:0030414	GO:0004866	Child-Parent
GO:0030414	GO:0060422	Child-Parent
GO:0003727	GO:0002153	Child-Parent
GO:0003727	GO:0008187	Child-Parent
GO:0003727	GO:0033592	Child-Parent
GO:0003727	GO:0034057	Child-Parent
GO:0003727	GO:0070717	Child-Parent
GO:0003724	GO:0004004	Child-Parent
GO:0003724	GO:0034458	Child-Parent
GO:0003725	GO:0033592	Child-Parent
GO:0003725	GO:0034057	Child-Parent
GO:0003723	GO:0000049	Child-Parent
GO:0003723	GO:0000339	Child-Parent
GO:0003723	GO:0001069	Child-Parent
GO:0003723	GO:0002151	Child-Parent
GO:0003723	GO:0003725	Child-Parent
GO:0003723	GO:0003727	Child-Parent
GO:0003723	GO:0003729	Child-Parent
GO:0003723	GO:0008135	Child-Parent
GO:0003723	GO:0008312	Child-Parent
GO:0003723	GO:0017069	Child-Parent
GO:0003723	GO:0017091	Child-Parent
GO:0003723	GO:0019843	Child-Parent
GO:0003723	GO:0030515	Child-Parent
GO:0003723	GO:0033204	Child-Parent
GO:0003723	GO:0034584	Child-Parent
GO:0003723	GO:0035197	Child-Parent
GO:0003723	GO:0035198	Child-Parent
GO:0003723	GO:0035613	Child-Parent
GO:0003723	GO:0036002	Child-Parent
GO:0003723	GO:0042835	Child-Parent
GO:0003723	GO:0061752	Child-Parent
GO:0003723	GO:0070034	Child-Parent
GO:0003723	GO:0070878	Child-Parent
GO:0003723	GO:0070883	Child-Parent
GO:0003723	GO:0071208	Child-Parent
GO:0003723	GO:1990247	Child-Parent
GO:0003720	GO:0003721	Child-Parent
GO:0003729	GO:0003730	Child-Parent
GO:0003729	GO:0030350	Child-Parent
GO:0003729	GO:0035368	Child-Parent
GO:0003729	GO:0048027	Child-Parent
GO:0003729	GO:0098808	Child-Parent
GO:0003729	GO:1990715	Child-Parent
GO:0003729	GO:1990825	Child-Parent
GO:0000268	GO:0005052	Child-Parent
GO:0000268	GO:0005053	Child-Parent
GO:0000268	GO:0036105	Child-Parent
GO:0004977	GO:0004978	Child-Parent
GO:0004977	GO:0004979	Child-Parent
GO:0004977	GO:0004980	Child-Parent
GO:0004974	GO:0001631	Child-Parent
GO:0004974	GO:0001632	Child-Parent
GO:0060229	GO:0016004	Child-Parent
GO:0060229	GO:0060230	Child-Parent
GO:0004970	GO:0004971	Child-Parent
GO:0004970	GO:0004972	Child-Parent
GO:0004970	GO:0015277	Child-Parent
GO:0004970	GO:0022849	Child-Parent
GO:0001191	GO:0001106	Child-Parent
GO:0001191	GO:0001190	Child-Parent
GO:0001190	GO:0001105	Child-Parent
GO:0005198	GO:0003735	Child-Parent
GO:0005198	GO:0005199	Child-Parent
GO:0005198	GO:0005200	Child-Parent
GO:0005198	GO:0005201	Child-Parent
GO:0005198	GO:0005212	Child-Parent
GO:0005198	GO:0008147	Child-Parent
GO:0005198	GO:0008307	Child-Parent
GO:0005198	GO:0017056	Child-Parent
GO:0005198	GO:0019911	Child-Parent
GO:0005198	GO:0030280	Child-Parent
GO:0005198	GO:0032947	Child-Parent
GO:0005198	GO:0097493	Child-Parent
GO:0022843	GO:0005245	Child-Parent
GO:0022843	GO:0005249	Child-Parent
GO:0022843	GO:0030171	Child-Parent
GO:0022840	GO:0022841	Child-Parent
GO:0005179	GO:0005183	Child-Parent
GO:0005179	GO:0005184	Child-Parent
GO:0005179	GO:0008437	Child-Parent
GO:0005179	GO:0008613	Child-Parent
GO:0005179	GO:0016521	Child-Parent
GO:0005179	GO:0016608	Child-Parent
GO:0005179	GO:0016913	Child-Parent
GO:0005179	GO:0017045	Child-Parent
GO:0005179	GO:0030354	Child-Parent
GO:0005178	GO:0098640	Child-Parent
GO:1903763	GO:0086075	Child-Parent
GO:0004806	GO:0004465	Child-Parent
GO:0070853	GO:0070856	Child-Parent
GO:0004376	GO:0004377	Child-Parent
GO:0004376	GO:0004378	Child-Parent
GO:0070851	GO:0005104	Child-Parent
GO:0070851	GO:0005129	Child-Parent
GO:0070851	GO:0005130	Child-Parent
GO:0070851	GO:0005134	Child-Parent
GO:0070851	GO:0005135	Child-Parent
GO:0070851	GO:0005136	Child-Parent
GO:0070851	GO:0005137	Child-Parent
GO:0070851	GO:0005138	Child-Parent
GO:0070851	GO:0005139	Child-Parent
GO:0070851	GO:0005140	Child-Parent
GO:0070851	GO:0005141	Child-Parent
GO:0070851	GO:0005142	Child-Parent
GO:0070851	GO:0005143	Child-Parent
GO:0070851	GO:0005149	Child-Parent
GO:0070851	GO:0005154	Child-Parent
GO:0070851	GO:0005161	Child-Parent
GO:0070851	GO:0005171	Child-Parent
GO:0070851	GO:0005172	Child-Parent
GO:0070851	GO:0030372	Child-Parent
GO:0005283	GO:0005298	Child-Parent
GO:0005283	GO:0005332	Child-Parent
GO:0005283	GO:0015375	Child-Parent
GO:0005283	GO:0015501	Child-Parent
GO:0005280	GO:0015495	Child-Parent
GO:0004576	GO:0004579	Child-Parent
GO:0099516	GO:0015301	Child-Parent
GO:0099516	GO:0015491	Child-Parent
GO:0099516	GO:0099580	Child-Parent
GO:0008066	GO:0001640	Child-Parent
GO:0008066	GO:0004970	Child-Parent
GO:0016868	GO:0004082	Child-Parent
GO:0016868	GO:0004610	Child-Parent
GO:0016868	GO:0004614	Child-Parent
GO:0016868	GO:0004615	Child-Parent
GO:0016868	GO:0008973	Child-Parent
GO:0016868	GO:0046538	Child-Parent
GO:0009041	GO:0033862	Child-Parent
GO:0016866	GO:0000250	Child-Parent
GO:0016866	GO:0004494	Child-Parent
GO:0016866	GO:0009982	Child-Parent
GO:0016866	GO:0016868	Child-Parent
GO:0098772	GO:0005085	Child-Parent
GO:0098772	GO:0016247	Child-Parent
GO:0098772	GO:0030234	Child-Parent
GO:0098772	GO:0030545	Child-Parent
GO:0016863	GO:0000247	Child-Parent
GO:0016863	GO:0004165	Child-Parent
GO:0016863	GO:0004167	Child-Parent
GO:0016863	GO:0004452	Child-Parent
GO:0016863	GO:0004769	Child-Parent
GO:0016863	GO:0047750	Child-Parent
GO:0016861	GO:0004342	Child-Parent
GO:0016861	GO:0004347	Child-Parent
GO:0016861	GO:0004476	Child-Parent
GO:0016861	GO:0004751	Child-Parent
GO:0016861	GO:0004807	Child-Parent
GO:0016861	GO:0008903	Child-Parent
GO:0016861	GO:0046523	Child-Parent
GO:0016860	GO:0003756	Child-Parent
GO:0016860	GO:0004667	Child-Parent
GO:0016860	GO:0004796	Child-Parent
GO:0016860	GO:0008116	Child-Parent
GO:0016860	GO:0016861	Child-Parent
GO:0016860	GO:0016863	Child-Parent
GO:0016860	GO:0050178	Child-Parent
GO:0016860	GO:0050220	Child-Parent
GO:0004714	GO:0005003	Child-Parent
GO:0004714	GO:0005006	Child-Parent
GO:0004714	GO:0005007	Child-Parent
GO:0004714	GO:0005008	Child-Parent
GO:0004714	GO:0005009	Child-Parent
GO:0004714	GO:0005010	Child-Parent
GO:0004714	GO:0005011	Child-Parent
GO:0004714	GO:0005017	Child-Parent
GO:0004714	GO:0005020	Child-Parent
GO:0004714	GO:0005021	Child-Parent
GO:0004714	GO:0036332	Child-Parent
GO:0004714	GO:0038062	Child-Parent
GO:0004714	GO:0060175	Child-Parent
GO:0004715	GO:0035401	Child-Parent
GO:0004712	GO:0004708	Child-Parent
GO:0004713	GO:0004714	Child-Parent
GO:0004713	GO:0004715	Child-Parent
GO:0004713	GO:0004716	Child-Parent
GO:0005375	GO:0004008	Child-Parent
GO:0005375	GO:0015088	Child-Parent
GO:0005372	GO:0015250	Child-Parent
GO:0004029	GO:0008802	Child-Parent
GO:0004029	GO:0018467	Child-Parent
GO:0004029	GO:0018479	Child-Parent
GO:0004029	GO:0019145	Child-Parent
GO:0008242	GO:0008798	Child-Parent
GO:0008242	GO:0016920	Child-Parent
GO:0008242	GO:0034722	Child-Parent
GO:0008242	GO:0036374	Child-Parent
GO:0004022	GO:0004024	Child-Parent
GO:0001614	GO:0045028	Child-Parent
GO:0044212	GO:0000976	Child-Parent
GO:0044212	GO:0001012	Child-Parent
GO:0044212	GO:0001016	Child-Parent
GO:0044212	GO:0001047	Child-Parent
GO:0044212	GO:0001159	Child-Parent
GO:0044212	GO:0001161	Child-Parent
GO:0044212	GO:0010736	Child-Parent
GO:0044212	GO:0032422	Child-Parent
GO:0044212	GO:0032810	Child-Parent
GO:0044212	GO:0034056	Child-Parent
GO:0044212	GO:0035326	Child-Parent
